  -80.0000   90.0000    4.1419
  -80.0000   95.0000    4.1153
  -80.0000  100.0000    4.0858
  -80.0000  105.0000    4.0526
  -80.0000  110.0000    4.0205
  -80.0000  115.0000    3.9917
  -80.0000  120.0000    3.9655
  -80.0000  125.0000    3.9449
  -80.0000  130.0000    3.9271
  -80.0000  135.0000    3.9113
  -80.0000  140.0000    3.8940
  -80.0000  145.0000    3.8734
  -80.0000  150.0000    3.8494
  -80.0000  155.0000    3.8214
  -80.0000  160.0000    3.7912
  -80.0000  165.0000    3.7710
  -80.0000  170.0000    3.7490
  -80.0000  175.0000    3.7327
  -80.0000  180.0000    3.7438
  -80.0000  185.0000    3.7323
  -80.0000  190.0000    3.7229
  -80.0000  195.0000    3.7159
  -80.0000  200.0000    3.7172
  -80.0000  205.0000    3.7177
  -80.0000  210.0000    3.7138
  -80.0000  215.0000    3.7059
  -80.0000  220.0000    3.6999
  -80.0000  225.0000    3.6985
  -80.0000  230.0000    3.6965
  -80.0000  235.0000    3.6984
  -80.0000  240.0000    3.6945
  -80.0000  245.0000    3.6746
  -80.0000  250.0000    3.6765
  -80.0000  255.0000    3.6770
  -80.0000  260.0000    3.6818
  -80.0000  265.0000    3.6947
  -80.0000  270.0000    3.7073
  -80.0000  275.0000    3.7240
  -80.0000  280.0000    3.7627
  -80.0000  285.0000    3.7795
  -80.0000  290.0000    3.8024
  -80.0000  295.0000    3.8329
  -80.0000  300.0000    3.8735
  -80.0000  305.0000    3.9121
  -80.0000  310.0000    3.9882
  -80.0000  315.0000    4.0788
  -80.0000  320.0000    4.1750
  -80.0000  325.0000    4.2582
  -80.0000  330.0000    4.3252
  -80.0000  335.0000    4.3760
  -80.0000  340.0000    4.4102
  -80.0000  345.0000    4.4374
  -80.0000  350.0000    4.4629
  -80.0000  355.0000    4.4803
  -80.0000  360.0000    4.4960
  -75.0000    0.0000    4.8416
  -75.0000    5.0000    4.8364
  -75.0000   10.0000    4.8298
  -75.0000   15.0000    4.8147
  -75.0000   20.0000    4.7973
  -75.0000   25.0000    4.7793
  -75.0000   30.0000    4.7580
  -75.0000   35.0000    4.7179
  -75.0000   40.0000    4.6739
  -75.0000   45.0000    4.6230
  -75.0000   50.0000    4.5679
  -75.0000   55.0000    4.5056
  -75.0000   60.0000    4.4779
  -75.0000   65.0000    4.4546
  -75.0000   70.0000    4.4313
  -75.0000   75.0000    4.4032
  -75.0000   80.0000    4.3713
  -75.0000   85.0000    4.3348
  -75.0000   90.0000    4.2949
  -75.0000   95.0000    4.2516
  -75.0000  100.0000    4.1928
  -75.0000  105.0000    4.1313
  -75.0000  110.0000    4.0720
  -75.0000  115.0000    4.0199
  -75.0000  120.0000    3.9754
  -75.0000  125.0000    3.9207
  -75.0000  130.0000    3.8758
  -75.0000  135.0000    3.8528
  -75.0000  140.0000    3.8417
  -75.0000  145.0000    3.8099
  -75.0000  150.0000    3.7770
  -75.0000  155.0000    3.7622
  -75.0000  160.0000    3.7463
  -75.0000  165.0000    3.7366
  -75.0000  170.0000    3.7230
  -75.0000  175.0000    3.7101
  -75.0000  180.0000    3.7093
  -75.0000  185.0000    3.6907
  -75.0000  190.0000    3.6687
  -75.0000  195.0000    3.6530
  -75.0000  200.0000    3.6516
  -75.0000  205.0000    3.6558
  -75.0000  210.0000    3.6571
  -75.0000  215.0000    3.6522
  -75.0000  220.0000    3.6432
  -75.0000  225.0000    3.6395
  -75.0000  230.0000    3.6351
  -75.0000  235.0000    3.6305
  -75.0000  240.0000    3.6417
  -75.0000  245.0000    3.6494
  -75.0000  250.0000    3.6605
  -75.0000  255.0000    3.6701
  -75.0000  260.0000    3.6814
  -75.0000  265.0000    3.6981
  -75.0000  270.0000    3.7256
  -75.0000  275.0000    3.7450
  -75.0000  280.0000    3.7813
  -75.0000  285.0000    3.8122
  -75.0000  290.0000    3.8539
  -75.0000  295.0000    3.9096
  -75.0000  300.0000    3.9828
  -75.0000  305.0000    4.0794
  -75.0000  310.0000    4.2040
  -75.0000  315.0000    4.3388
  -75.0000  320.0000    4.4758
  -75.0000  325.0000    4.5732
  -75.0000  330.0000    4.6432
  -75.0000  335.0000    4.6973
  -75.0000  340.0000    4.7386
  -75.0000  345.0000    4.7737
  -75.0000  350.0000    4.8001
  -75.0000  355.0000    4.8195
  -75.0000  360.0000    4.8416
  -70.0000    0.0000    5.1512
  -70.0000    5.0000    5.1371
  -70.0000   10.0000    5.1213
  -70.0000   15.0000    5.0939
  -70.0000   20.0000    5.0628
  -70.0000   25.0000    5.0385
  -70.0000   30.0000    5.0091
  -70.0000   35.0000    4.9530
  -70.0000   40.0000    4.8907
  -70.0000   45.0000    4.8222
  -70.0000   50.0000    4.7471
  -70.0000   55.0000    4.7118
  -70.0000   60.0000    4.6955
  -70.0000   65.0000    4.6730
  -70.0000   70.0000    4.6506
  -70.0000   75.0000    4.6218
  -70.0000   80.0000    4.5872
  -70.0000   85.0000    4.5465
  -70.0000   90.0000    4.4990
  -70.0000   95.0000    4.4306
  -70.0000  100.0000    4.3507
  -70.0000  105.0000    4.2596
  -70.0000  110.0000    4.1753
  -70.0000  115.0000    4.1019
  -70.0000  120.0000    4.0406
  -70.0000  125.0000    3.9681
  -70.0000  130.0000    3.9108
  -70.0000  135.0000    3.8824
  -70.0000  140.0000    3.8691
  -70.0000  145.0000    3.8738
  -70.0000  150.0000    3.8569
  -70.0000  155.0000    3.8335
  -70.0000  160.0000    3.8109
  -70.0000  165.0000    3.7928
  -70.0000  170.0000    3.7732
  -70.0000  175.0000    3.7550
  -70.0000  180.0000    3.7432
  -70.0000  185.0000    3.7181
  -70.0000  190.0000    3.6863
  -70.0000  195.0000    3.6605
  -70.0000  200.0000    3.6460
  -70.0000  205.0000    3.6466
  -70.0000  210.0000    3.6453
  -70.0000  215.0000    3.6398
  -70.0000  220.0000    3.6328
